YEAR,MONTH,DAY,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION,HI
2015,4,28,35.2,26.5,60,1,270,37.5
2015,4,29,35.6,27,64,1,200,40.2
2015,4,30,35,25.8,65,1,220,39.3
2015,5,1,35.1,24.6,62,1,140,37.6
2015,5,2,34,24.5,65,1,90,38.7
2015,5,3,33.4,25,67,1,40,37.4
2015,5,4,33,24.2,76,1,360,38.7
2015,5,5,35.5,26,66,1,140,39.3
2015,5,6,34.2,24.5,71,1,200,38.1
2015,5,7,33.9,24.6,75,1,20,40.6
2015,5,8,34.4,24.3,75,1,180,38.2
2015,5,9,34.4,24.9,78,1,220,38.3
2015,5,10,32.7,26.6,81,1,200,45.1
2015,5,11,34.7,26,70,1,180,38.3
2015,5,12,34,25.4,71,1,360,37.8
2015,5,13,36.4,24.6,56,1,90,36.3
2015,5,14,35.6,24.5,54,1,110,37.4
2015,5,15,33.9,24.6,60,1,140,38.3
2015,5,16,35.2,24.6,55,1,220,38.3
2015,5,17,35,22.3,53,1,140,37.7
2015,5,18,35.7,26.4,56,1,180,35.9
2015,5,19,35.5,26.4,62,1,180,37.5
2015,5,20,35.5,27.4,63,1,270,38.8
2015,5,21,35,27.7,66,1,270,39.8
2015,5,22,34.6,26.8,68,1,220,38.7
2015,5,23,34,26.5,71,1,220,38.8
2015,5,24,35,26.3,66,1,220,39.5
2015,5,25,35.3,24.5,68,1,220,38.6
2015,5,26,35,25.8,68,1,320,39.9
2015,5,27,33.3,25,73,1,200,37.9
2015,5,28,33.8,26,70,1,220,38.7
2015,5,29,34.8,25,71,1,220,38.4
2015,5,30,33.7,23.8,72,1,220,37.2
2015,5,31,34.7,25.5,72,1,320,40.4
2015,6,1,36,24.2,63,1,360,40.4
2015,6,2,35.9,25.5,62,1,90,39.6
2015,6,3,35.7,24.5,70,1,270,39.8
2015,6,4,35.5,24.6,74,1,360,45.5
2015,6,5,34.6,25.5,66,1,360,38.4
2015,6,6,35.5,25.6,66,1,320,40
2015,6,7,33.5,25,74,1,180,38.9
2015,6,8,35.5,25.8,69,1,180,38.6
2015,6,9,33.8,24.5,84,1,360,38.3
2015,6,10,34.2,25,70,1,220,39.7
2015,6,11,33.5,25.2,75,1,320,38.2
2015,6,12,34,25.2,62,1,90,40.6
