date,Albedo_original,Albedo_linear,Albedo_spline
2023-01-21,0.0,0.6688081086559743,0.710750918593731
2023-01-22,0.0,0.6681868555752454,0.7111351413551555
2023-01-23,0.0,0.6675656024945166,0.7115199886303305
2023-01-24,0.0,0.6669443494137878,0.7119054607830578
2023-01-25,0.0,0.6663230963330589,0.7122915581771397
2023-01-26,0.0,0.6657018432523301,0.7126782811763789
2023-01-27,0.0,0.6650805901716013,0.7130656301445772
2023-01-28,0.0,0.6644593370908723,0.7134536054455374
2023-01-29,0.0,0.6638380840101435,0.7138422074430615
2023-01-30,0.0,0.6632168309294147,0.7142314365009519
2023-01-31,0.0,0.6625955778486858,0.7146212929830107
2023-02-01,0.0,0.661974324767957,0.7150117772530407
2023-02-02,0.0,0.6613530716872282,0.7154028896748437
2023-02-03,0.0,0.6607318186064993,0.7157946306122223
2023-02-04,0.0,0.6601105655257705,0.7161870004289785
2023-02-05,0.0,0.6594893124450416,0.7165799994889152
2023-02-06,0.0,0.6588680593643128,0.7169736281558342
2023-02-07,0.0,0.658246806283584,0.7173678867935377
2023-02-08,0.0,0.6576255532028551,0.7177627757658286
2023-02-09,0.0,0.6570043001221263,0.7181582954365088
2023-02-10,0.0,0.6563830470413975,0.7185544461693805
2023-02-11,0.0,0.6557617939606686,0.7189512283282465
2023-02-12,0.0,0.6551405408799398,0.7193486422769088
2023-02-13,0.0,0.654519287799211,0.7197466883791694
2023-02-14,0.0,0.6538980347184821,0.7201453669988311
2023-02-15,0.0,0.6532767816377533,0.720544678499696
2023-02-16,0.0,0.6526555285570245,0.7209446232455664
2023-02-17,0.0,0.6520342754762956,0.7213452016002447
2023-02-18,0.0,0.6514130223955668,0.7217464139275329
2023-02-19,0.0,0.650791769314838,0.7221482605912342
2023-02-20,0.0,0.650170516234109,0.7225507419551497
2023-02-21,0.0,0.6495492631533802,0.7229538583830825
2023-02-22,0.0,0.6489280100726513,0.7233576102388345
2023-02-23,0.0,0.6483067569919225,0.7237619978862083
2023-02-24,0.0,0.6476855039111937,0.7241670216890063
